order_date,region,category,product,customer_name,quantity,unit_price,revenue,cost,profit
2023-11-27,South,Clothing,T-Shirt,Customer_081,6,148.68,892.08,695.69,196.39
2023-11-27,North,Electronics,Smartphone,Customer_025,1,214.67,214.67,128.22,86.45
2023-11-27,South,Electronics,Monitor,Customer_006,11,469.94,5169.34,4044.71,1124.63
2023-11-27,North,Toys,Puzzle,Customer_017,6,325.16,1950.96,976.27,974.69
2023-11-27,South,Electronics,Headphones,Customer_067,11,113.74,1251.14,807.91,443.23
2023-11-27,West,Clothing,Jacket,Customer_102,8,671.08,5368.64,2800.86,2567.78
2023-11-27,South,Groceries,Coffee,Customer_035,2,798.34,1596.68,1078.65,518.03
2023-11-27,South,Clothing,Jacket,Customer_022,5,566.78,2833.9,2216.65,617.25
2023-11-28,West,Electronics,Laptop,Customer_010,9,409.61,3686.49,2926.11,760.38
2023-11-28,West,Electronics,Tablet,Customer_010,11,26.17,287.87,216.43,71.44
2023-11-28,North,Electronics,Laptop,Customer_087,11,358.29,3941.19,2024.19,1917.0
2023-11-28,West,Clothing,Sneakers,Customer_073,8,489.34,3914.72,2608.01,1306.71
2023-11-28,West,Electronics,Tablet,Customer_079,1,506.31,506.31,290.21,216.1
2023-11-28,East,Furniture,Desk,Customer_104,11,310.22,3412.42,2580.6,831.82
2023-11-28,East,Toys,Puzzle,Customer_093,10,110.38,1103.8,686.19,417.61
2023-11-28,North,Furniture,Sofa,Customer_087,7,138.63,970.41,519.4,451.01
2023-11-28,West,Electronics,Smartphone,Customer_028,7,770.03,5390.21,3387.07,2003.14
2023-11-28,East,Furniture,Office Chair,Customer_040,9,442.93,3986.37,2097.21,1889.16
2023-11-29,East,Toys,Doll,Customer_120,1,786.26,786.26,528.96,257.3
2023-11-29,South,Clothing,Jacket,Customer_018,5,81.19,405.95,246.02,159.93
2023-11-29,North,Furniture,Desk,Customer_034,4,588.06,2352.24,1864.41,487.83
2023-11-29,East,Groceries,Snacks,Customer_038,9,208.45,1876.05,996.77,879.28
2023-11-29,North,Electronics,Headphones,Customer_056,11,759.34,8352.74,5525.87,2826.87
2023-11-29,South,Furniture,Bookshelf,Customer_116,3,127.76,383.28,286.25,97.03
2023-11-29,North,Furniture,Office Chair,Customer_038,5,761.15,3805.75,2929.7,876.05
2023-11-29,South,Electronics,Smartphone,Customer_101,7,247.82,1734.74,1348.66,386.08
2023-11-29,East,Groceries,Olive Oil,Customer_115,10,690.47,6904.7,4482.26,2422.44
2023-11-29,West,Clothing,Jeans,Customer_015,1,272.85,272.85,184.35,88.5
2023-11-29,West,Toys,Building Blocks,Customer_093,11,39.06,429.66,272.37,157.29
2023-11-29,West,Electronics,Monitor,Customer_093,11,311.01,3421.11,1823.31,1597.8
2023-11-30,South,Groceries,Olive Oil,Customer_042,9,321.61,2894.49,1626.46,1268.03
2023-12-01,North,Groceries,Rice,Customer_094,8,65.54,524.32,392.32,132.0
2023-12-01,South,Groceries,Rice,Customer_094,10,471.44,4714.4,2532.38,2182.02
2023-12-01,North,Groceries,Coffee,Customer_056,8,750.84,6006.72,4563.83,1442.89
2023-12-01,South,Toys,Board Game,Customer_049,3,288.84,866.52,630.71,235.81
2023-12-01,East,Toys,Puzzle,Customer_048,8,776.99,6215.92,4868.81,1347.11
2023-12-01,South,Furniture,Office Chair,Customer_082,10,464.77,4647.7,2667.13,1980.57
2023-12-01,South,Groceries,Rice,Customer_063,6,629.15,3774.9,2565.62,1209.28
2023-12-01,North,Electronics,Tablet,Customer_032,4,88.95,355.8,182.73,173.07
2023-12-01,South,Toys,Building Blocks,Customer_034,2,354.92,709.84,464.04,245.8
2023-12-01,South,Groceries,Cereal,Customer_104,5,256.47,1282.35,1002.44,279.91
2023-12-02,East,Furniture,Office Chair,Customer_118,5,780.29,3901.45,2640.62,1260.83
2023-12-02,North,Electronics,Monitor,Customer_082,11,219.81,2417.91,1763.77,654.14
2023-12-02,East,Groceries,Rice,Customer_005,1,477.86,477.86,297.37,180.49
2023-12-02,East,Electronics,Tablet,Customer_024,6,491.79,2950.74,2109.34,841.4
2023-12-02,West,Electronics,Headphones,Customer_103,10,334.18,3341.8,1904.22,1437.58
2023-12-02,West,Groceries,Coffee,Customer_029,7,357.43,2502.01,1294.54,1207.47
2023-12-02,North,Groceries,Olive Oil,Customer_003,1,28.9,28.9,14.76,14.14
2023-12-02,West,Furniture,Sofa,Customer_116,4,535.32,2141.28,1387.67,753.61
2023-12-02,West,Furniture,Desk,Customer_119,8,776.08,6208.64,3279.22,2929.42
2023-12-02,East,Furniture,Office Chair,Customer_095,10,326.39,3263.9,2236.84,1027.06
2023-12-02,East,Clothing,Sneakers,Customer_114,4,589.67,2358.68,1394.1,964.58
2023-12-03,East,Clothing,Jacket,Customer_106,5,632.71,3163.55,2196.38,967.17
2023-12-03,North,Furniture,Table,Customer_033,2,646.77,1293.54,825.14,468.4
2023-12-03,North,Furniture,Office Chair,Customer_004,10,358.85,3588.5,2291.19,1297.31
2023-12-03,North,Groceries,Coffee,Customer_015,1,238.69,238.69,136.32,102.37
2023-12-03,West,Furniture,Desk,Customer_072,6,62.06,372.36,262.43,109.93
2023-12-03,North,Toys,Action Figure,Customer_092,1,578.33,578.33,429.56,148.77
2023-12-03,West,Groceries,Rice,Customer_020,11,751.28,8264.08,5352.72,2911.36
2023-12-03,East,Electronics,Smartphone,Customer_091,6,797.75,4786.5,3462.91,1323.59
2023-12-03,East,Clothing,Hat,Customer_052,2,494.89,989.78,643.02,346.76
2023-12-04,South,Electronics,Tablet,Customer_017,2,479.17,958.34,728.6,229.74
2023-12-04,West,Furniture,Bookshelf,Customer_061,9,144.86,1303.74,658.94,644.8
2023-12-04,East,Clothing,Jeans,Customer_003,9,562.6,5063.4,3607.19,1456.21
2023-12-04,South,Clothing,Jacket,Customer_088,4,115.89,463.56,249.45,214.11
2023-12-05,South,Clothing,Sneakers,Customer_029,3,509.89,1529.67,838.26,691.41
2023-12-05,West,Electronics,Smartphone,Customer_109,10,539.35,5393.5,3375.7,2017.8
2023-12-05,East,Groceries,Coffee,Customer_023,11,730.1,8031.1,4948.41,3082.69
2023-12-05,East,Toys,Action Figure,Customer_116,10,344.85,3448.5,2065.95,1382.55
2023-12-05,North,Clothing,Jeans,Customer_098,1,327.45,327.45,196.58,130.87
2023-12-05,West,Toys,Action Figure,Customer_039,10,520.1,5201.0,2715.27,2485.73
2023-12-05,North,Electronics,Tablet,Customer_052,4,546.5,2186.0,1667.49,518.51
2023-12-05,South,Clothing,T-Shirt,Customer_060,6,245.51,1473.06,924.11,548.95
2023-12-05,South,Clothing,Sneakers,Customer_096,5,413.78,2068.9,1286.61,782.29
2023-12-05,South,Furniture,Table,Customer_110,5,764.61,3823.05,2511.44,1311.61
2023-12-05,North,Electronics,Smartphone,Customer_050,5,22.52,112.6,57.66,54.94
2023-12-06,East,Electronics,Laptop,Customer_057,9,200.86,1807.74,1230.24,577.5
2023-12-06,South,Groceries,Coffee,Customer_106,2,481.76,963.52,582.94,380.58
2023-12-06,West,Electronics,Laptop,Customer_107,3,186.94,560.82,312.54,248.28
2023-12-06,South,Furniture,Desk,Customer_120,9,643.99,5795.91,3683.89,2112.02
2023-12-06,West,Clothing,Sneakers,Customer_082,5,647.72,3238.6,2390.7,847.9
2023-12-06,South,Toys,Doll,Customer_070,4,489.04,1956.16,1118.14,838.02
2023-12-06,West,Toys,Board Game,Customer_040,4,401.07,1604.28,1013.26,591.02
2023-12-06,East,Electronics,Laptop,Customer_093,4,285.43,1141.72,852.15,289.57
2023-12-06,South,Toys,Action Figure,Customer_096,1,684.38,684.38,372.34,312.04
2023-12-06,South,Electronics,Monitor,Customer_070,3,305.0,915.0,571.01,343.99
2023-12-06,South,Clothing,Hat,Customer_035,8,503.24,4025.92,2945.7,1080.22
2023-12-06,North,Electronics,Tablet,Customer_031,7,260.4,1822.8,919.69,903.11
2023-12-07,East,Groceries,Coffee,Customer_052,5,496.8,2484.0,1834.97,649.03
2023-12-07,South,Groceries,Coffee,Customer_005,7,337.22,2360.54,1308.74,1051.8
2023-12-07,East,Electronics,Laptop,Customer_083,5,275.65,1378.25,1098.87,279.38
2023-12-07,West,Groceries,Coffee,Customer_080,9,601.99,5417.91,2812.85,2605.06
2023-12-07,East,Clothing,T-Shirt,Customer_063,5,762.77,3813.85,2179.75,1634.1
2023-12-07,North,Toys,Doll,Customer_039,5,,2035.7,1411.57,624.13
2023-12-07,East,Toys,Building Blocks,Customer_061,6,535.53,3213.18,1727.65,1485.53
2023-12-07,East,Electronics,Tablet,Customer_015,4,350.35,1401.4,1004.85,396.55
2023-12-07,East,Groceries,Coffee,Customer_054,11,635.91,6995.01,4960.55,2034.46
2023-12-07,South,Groceries,Rice,Customer_056,6,141.35,848.1,512.29,335.81
2023-12-08,North,Toys,Action Figure,Customer_120,6,788.36,4730.16,2887.53,1842.63
2023-12-08,North,Furniture,Desk,Customer_084,4,720.86,2883.44,1523.48,1359.96
2023-12-08,South,Clothing,T-Shirt,Customer_001,3,264.73,794.19,577.38,216.81
2023-12-08,West,Clothing,Hat,Customer_028,5,628.14,3140.7,2198.18,942.52
2023-12-08,East,Groceries,Coffee,Customer_067,2,138.26,276.52,160.07,116.45
2023-12-08,North,Electronics,Headphones,Customer_083,8,133.05,1064.4,845.28,219.12
2023-12-08,North,Toys,Board Game,Customer_031,6,587.09,3522.54,2026.23,1496.31
2023-12-08,South,Clothing,Hat,Customer_044,10,426.5,4265.0,3285.92,979.08
2023-12-08,South,Toys,Puzzle,Customer_098,10,722.9,7229.0,3795.76,3433.24
2023-12-09,West,Clothing,Jeans,Customer_086,7,637.99,4465.93,2319.15,2146.78
2023-12-09,North,Groceries,Snacks,Customer_096,10,446.02,4460.2,2456.89,2003.31
2023-12-09,North,Electronics,Tablet,Customer_015,1,318.21,318.21,184.43,133.78
2023-12-09,West,Toys,Puzzle,Customer_031,2,197.1,394.2,266.76,127.44
2023-12-09,West,Furniture,Sofa,Customer_013,2,625.28,1250.56,876.64,373.92
2023-12-09,North,Electronics,Monitor,Customer_065,8,85.87,686.96,498.29,188.67
2023-12-09,East,Furniture,Bookshelf,Customer_065,1,341.82,341.82,204.66,137.16
2023-12-09,North,Groceries,Olive Oil,Customer_082,1,16.11,16.11,10.18,5.93
2023-12-09,North,Groceries,Rice,Customer_087,1,611.32,611.32,461.39,149.93
2023-12-10,South,Groceries,Olive Oil,Customer_099,3,630.09,1890.27,1059.32,830.95
2023-12-10,West,Furniture,Office Chair,Customer_058,9,238.61,2147.49,1251.68,895.81
2023-12-10,North,Electronics,Laptop,Customer_100,2,588.65,1177.3,919.91,257.39
2023-12-10,North,Groceries,Snacks,Customer_043,5,470.02,2350.1,1644.04,706.06
2023-12-10,West,Electronics,Laptop,Customer_101,9,9.81,88.29,56.96,31.33
2023-12-10,South,Toys,Board Game,Customer_001,4,224.05,896.2,581.06,315.14
2023-12-10,North,Electronics,Monitor,Customer_015,11,210.58,2316.38,1410.97,905.41
2023-12-10,East,Furniture,Bookshelf,Customer_094,9,761.08,6849.72,4785.47,2064.25
2023-12-10,East,Clothing,Jacket,Customer_097,2,592.95,1185.9,623.77,562.13
2023-12-11,North,Groceries,Snacks,Customer_006,10,370.58,3705.8,2493.62,1212.18
2023-12-11,West,Electronics,Smartphone,Customer_008,4,524.58,2098.32,1388.77,709.55
2023-12-11,North,Groceries,Coffee,Customer_019,5,535.24,2676.2,1801.5,874.7
2023-12-11,West,Furniture,Sofa,Customer_105,4,118.81,475.24,284.53,190.71
2023-12-11,West,Clothing,T-Shirt,Customer_035,1,791.92,791.92,516.19,275.73
2023-12-11,East,Clothing,Sneakers,Customer_090,7,422.37,2956.59,2175.67,780.92
2023-12-11,East,Furniture,Office Chair,Customer_061,7,709.74,4968.18,3225.77,1742.41
2023-12-12,West,Toys,Board Game,Customer_064,1,692.81,692.81,519.34,173.47
2023-12-12,West,Toys,Action Figure,Customer_092,7,489.95,3429.65,2572.1,857.55
2023-12-12,West,Electronics,Tablet,Customer_056,3,522.85,1568.55,852.21,716.34
2023-12-12,East,Electronics,Tablet,Customer_013,2,520.24,1040.48,525.97,514.51
2023-12-13,West,Furniture,Desk,Customer_104,7,294.01,2058.07,1243.84,814.23
2023-12-13,East,Toys,Puzzle,Customer_085,7,575.65,4029.55,2536.38,1493.17
2023-12-13,East,Furniture,Office Chair,Customer_105,3,22.37,67.11,44.56,22.55
2023-12-14,East,Toys,Doll,Customer_044,2,317.81,635.62,479.08,156.54
2023-12-14,South,Clothing,Sneakers,Customer_075,6,82.61,495.66,343.66,152.0
2023-12-14,South,Furniture,Desk,Customer_054,6,665.94,3995.64,2366.75,1628.89
2023-12-14,North,Electronics,Monitor,Customer_107,1,358.81,358.81,285.8,73.01
2023-12-14,South,Electronics,Monitor,Customer_063,2,303.44,606.88,464.06,142.82
2023-12-14,North,Clothing,T-Shirt,Customer_104,7,22.24,155.68,109.92,45.76
2023-12-14,East,Clothing,T-Shirt,Customer_024,6,377.3,2263.8,1412.96,850.84
2023-12-14,South,Toys,Doll,Customer_055,6,515.18,3091.08,1688.92,1402.16
2023-12-14,South,Electronics,Headphones,Customer_102,9,520.28,4682.52,3392.31,1290.21
2023-12-14,South,Clothing,Jeans,Customer_022,11,650.24,7152.64,4207.0,2945.64
2023-12-14,West,Groceries,Coffee,Customer_080,5,57.21,286.05,151.64,134.41
2023-12-14,South,Toys,Puzzle,Customer_035,11,277.87,3056.57,2277.16,779.41
2023-12-15,South,Furniture,Desk,Customer_071,7,406.89,2848.23,1857.98,990.25
2023-12-15,East,Electronics,Tablet,Customer_045,10,743.09,7430.9,5203.36,2227.54
2023-12-15,South,Groceries,Rice,Customer_063,4,621.56,2486.24,1311.51,1174.73
2023-12-15,North,Toys,Building Blocks,Customer_041,5,699.89,3499.45,2011.84,1487.61
2023-12-15,South,Groceries,Rice,Customer_027,9,171.47,1543.23,1216.07,327.16
2023-12-15,North,Clothing,Jacket,Customer_014,3,135.59,406.77,302.79,103.98
2023-12-15,South,Toys,Action Figure,Customer_046,2,60.28,120.56,80.27,40.29
2023-12-15,West,Groceries,Coffee,Customer_094,10,159.82,1598.2,830.87,767.33
2023-12-15,South,Clothing,Jeans,Customer_010,10,507.87,5078.7,3521.27,1557.43
2023-12-16,South,Furniture,Sofa,Customer_114,9,102.58,923.22,611.2,312.02
2023-12-16,South,Groceries,Coffee,Customer_016,7,198.8,1391.6,917.17,474.43
2023-12-16,North,Clothing,T-Shirt,Customer_017,3,284.93,854.79,581.11,273.68
2023-12-16,West,Toys,Board Game,Customer_116,8,440.41,3523.28,2579.52,943.76
2023-12-16,North,Furniture,Sofa,Customer_095,8,616.53,4932.24,3390.42,1541.82
2023-12-16,East,Furniture,Bookshelf,Customer_044,2,77.69,155.38,82.53,72.85
2023-12-17,North,Toys,Board Game,Customer_117,4,66.99,267.96,176.31,91.65
2023-12-17,East,Furniture,Desk,Customer_074,7,138.36,968.52,708.38,260.14
2023-12-17,East,Furniture,Sofa,Customer_104,11,514.57,5660.27,2933.06,2727.21
2023-12-17,North,Electronics,Tablet,Customer_076,3,,1329.12,971.75,357.37
2023-12-17,West,Clothing,Jeans,Customer_040,6,795.47,4772.82,2626.72,2146.1
2023-12-17,West,Groceries,Rice,Customer_035,8,713.5,5708.0,3719.89,1988.11
2023-12-17,North,Furniture,Table,Customer_092,4,153.69,614.76,429.74,185.02
2023-12-17,South,Furniture,Sofa,Customer_043,2,145.52,291.04,221.04,70.0
2023-12-18,South,Electronics,Headphones,Customer_068,1,196.52,196.52,144.74,51.78
2023-12-18,East,Furniture,Sofa,Customer_069,5,114.09,570.45,386.04,184.41
2023-12-18,South,Clothing,Sneakers,Customer_066,2,471.05,942.1,730.86,211.24
2023-12-18,West,Furniture,Office Chair,Customer_117,6,139.57,837.42,547.0,290.42
2023-12-18,North,Electronics,Headphones,Customer_097,9,792.12,7129.08,4756.93,2372.15
2023-12-18,East,Electronics,Monitor,Customer_079,1,658.53,658.53,334.47,324.06
2023-12-18,West,Toys,Doll,Customer_060,10,731.63,7316.3,5636.79,1679.51
2023-12-18,North,Clothing,Jeans,Customer_071,7,344.81,2413.67,1379.46,1034.21
2023-12-18,South,Toys,Building Blocks,Customer_081,2,658.23,1316.46,881.74,434.72
2023-12-18,East,Groceries,Rice,Customer_074,9,616.15,5545.35,2875.73,2669.62
2023-12-19,North,Clothing,Hat,Customer_024,10,61.94,619.4,366.57,252.83
2023-12-19,North,Groceries,Olive Oil,Customer_028,5,712.73,3563.65,2070.85,1492.8
2023-12-19,West,Furniture,Sofa,Customer_028,4,540.88,2163.52,1178.27,985.25
2023-12-19,West,Clothing,T-Shirt,Customer_054,3,50.09,150.27,101.65,48.62
2023-12-20,South,Groceries,Olive Oil,Customer_004,11,708.18,7789.98,4686.44,3103.54
2023-12-20,South,Electronics,Headphones,Customer_069,8,159.89,1279.12,843.76,435.36
2023-12-20,East,Furniture,Bookshelf,Customer_027,9,169.13,1522.17,829.36,692.81
2023-12-20,South,Groceries,Coffee,Customer_005,1,164.46,164.46,125.14,39.32
2023-12-20,North,Furniture,Desk,Customer_100,8,,223.2,154.7,68.5
2023-12-20,West,Electronics,Monitor,Customer_077,8,470.87,3766.96,2203.67,1563.29
2023-12-20,East,Clothing,Jeans,Customer_008,9,173.03,1557.27,784.51,772.76
2023-12-20,West,Groceries,Snacks,Customer_062,3,333.15,999.45,740.3,259.15
2023-12-20,South,Groceries,Olive Oil,Customer_110,10,330.13,3301.3,2122.76,1178.54
2023-12-20,South,Toys,Doll,Customer_096,9,357.55,3217.95,2006.47,1211.48
2023-12-21,West,Furniture,Sofa,Customer_045,9,559.42,5034.78,3534.97,1499.81
2023-12-21,North,Toys,Doll,Customer_093,5,773.65,3868.25,2712.5,1155.75
2023-12-21,West,Electronics,Monitor,Customer_112,8,159.97,1279.76,912.39,367.37
2023-12-21,West,Toys,Action Figure,Customer_035,4,272.9,1091.6,829.19,262.41
2023-12-21,North,Groceries,Coffee,Customer_056,4,720.07,2880.28,2241.46,638.82
2023-12-21,East,Furniture,Office Chair,Customer_081,7,140.75,985.25,748.83,236.42
2023-12-21,West,Toys,Action Figure,Customer_046,2,608.87,1217.74,734.87,482.87
2023-12-21,East,Electronics,Headphones,Customer_103,4,189.81,759.24,447.42,311.82
2023-12-21,North,Electronics,Headphones,Customer_035,3,272.77,818.31,425.44,392.87
2023-12-21,West,Groceries,Olive Oil,Customer_082,8,356.27,2850.16,1465.39,1384.77
2023-12-21,East,Furniture,Office Chair,Customer_034,9,152.24,1370.16,965.13,405.03
2023-12-21,North,Clothing,Sneakers,Customer_045,2,9.84,19.68,10.44,9.24
2023-12-21,South,Toys,Building Blocks,Customer_063,1,440.06,440.06,291.75,148.31
2023-12-21,East,Clothing,Jeans,Customer_067,1,290.55,290.55,186.32,104.23
2023-12-22,West,Electronics,Laptop,Customer_111,7,561.81,3932.67,1999.42,1933.25
2023-12-22,North,Electronics,Laptop,Customer_093,9,725.07,6525.63,5029.79,1495.84
2023-12-22,East,Furniture,Office Chair,Customer_009,6,388.37,2330.22,1528.85,801.37
2023-12-22,East,Groceries,Snacks,Customer_047,7,585.28,4096.96,2229.43,1867.53
2023-12-22,East,Furniture,Table,Customer_061,1,754.36,754.36,538.41,215.95
2023-12-22,East,Groceries,Olive Oil,Customer_023,11,612.46,6737.06,3869.39,2867.67
2023-12-23,North,Clothing,Jacket,Customer_006,10,184.63,1846.3,1431.66,414.64
2023-12-23,South,Electronics,Headphones,Customer_037,1,21.2,21.2,15.97,5.23
2023-12-23,East,Furniture,Sofa,Customer_054,1,38.3,38.3,22.36,15.94
2023-12-23,East,Groceries,Cereal,Customer_066,1,,581.62,377.81,203.81
2023-12-23,South,Groceries,Cereal,Customer_087,8,98.77,790.16,409.67,380.49
2023-12-23,East,Toys,Puzzle,Customer_095,9,584.69,5262.21,3660.85,1601.36
2023-12-23,East,Groceries,Rice,Customer_024,2,638.73,1277.46,799.89,477.57
2023-12-23,South,Toys,Puzzle,Customer_035,7,791.29,5539.03,2848.86,2690.17
2023-12-24,North,Electronics,Tablet,Customer_059,10,16.99,169.9,107.85,62.05
2023-12-24,West,Clothing,T-Shirt,Customer_002,9,217.38,1956.42,1512.7,443.72
2023-12-24,South,Electronics,Headphones,Customer_072,5,99.8,499.0,336.16,162.84
2023-12-24,North,Furniture,Desk,Customer_010,3,359.71,1079.13,762.54,316.59
2023-12-24,West,Furniture,Bookshelf,Customer_007,11,267.94,2947.34,1971.96,975.38
2023-12-24,East,Electronics,Laptop,Customer_092,1,798.21,798.21,509.21,289.0
2023-12-24,East,Furniture,Office Chair,Customer_034,10,197.57,1975.7,1271.32,704.38
2023-12-24,East,Clothing,Sneakers,Customer_080,4,92.19,368.76,192.66,176.1
2023-12-24,West,Toys,Building Blocks,Customer_057,6,782.2,4693.2,3301.19,1392.01
2023-12-24,East,Furniture,Office Chair,Customer_040,6,,1840.62,1016.41,824.21
2023-12-24,West,Furniture,Table,Customer_039,2,654.92,1309.84,869.73,440.11
2023-12-25,North,Toys,Doll,Customer_042,2,321.73,643.46,376.67,266.79
2023-12-25,South,Groceries,Olive Oil,Customer_099,3,498.94,1496.82,789.44,707.38
2023-12-25,West,Groceries,Rice,Customer_062,4,237.15,948.6,653.82,294.78
2023-12-25,North,Groceries,Coffee,Customer_070,4,441.28,1765.12,1129.2,635.92
2023-12-25,East,Groceries,Snacks,Customer_041,7,535.91,3751.37,2848.5,902.87
2023-12-25,South,Electronics,Smartphone,Customer_004,10,422.92,4229.2,2332.42,1896.78
2023-12-26,West,Clothing,Hat,Customer_013,9,52.4,471.6,324.54,147.06
2023-12-26,East,Toys,Puzzle,Customer_117,10,233.48,2334.8,1413.82,920.98
2023-12-26,South,Groceries,Snacks,Customer_014,5,315.46,1577.3,1205.63,371.67
2023-12-26,West,Furniture,Office Chair,Customer_118,4,68.63,274.52,157.22,117.3
2023-12-26,North,Clothing,Sneakers,Customer_006,1,192.63,192.63,138.53,54.1
2023-12-27,North,Electronics,Smartphone,Customer_092,9,303.02,2727.18,1597.35,1129.83
2023-12-27,East,Toys,Doll,Customer_049,1,772.42,772.42,579.25,193.17
2023-12-27,West,Toys,Doll,Customer_009,3,331.95,995.85,775.75,220.1
2023-12-27,East,Furniture,Desk,Customer_110,1,123.59,123.59,70.86,52.73
2023-12-27,East,Furniture,Sofa,Customer_036,3,424.19,1272.57,760.6,511.97
2023-12-27,South,Furniture,Table,Customer_080,6,102.0,612.0,434.77,177.23
2023-12-27,East,Clothing,Jacket,Customer_058,2,774.07,1548.14,1150.78,397.36
2023-12-27,West,Furniture,Table,Customer_046,5,170.72,853.6,532.43,321.17
2023-12-27,East,Clothing,T-Shirt,Customer_076,4,458.88,1835.52,1382.43,453.09
2023-12-27,South,Toys,Doll,Customer_020,2,193.53,387.06,243.01,144.05
2023-12-27,North,Electronics,Smartphone,Customer_067,10,663.69,6636.9,4452.78,2184.12
2023-12-28,South,Electronics,Tablet,Customer_031,9,283.5,2551.5,1560.38,991.12
2023-12-28,East,Groceries,Coffee,Customer_039,1,134.35,134.35,89.95,44.4
2023-12-28,West,Furniture,Office Chair,Customer_005,3,,2380.47,1261.06,1119.41
2023-12-28,South,Furniture,Desk,Customer_065,4,277.43,1109.72,703.58,406.14
2023-12-28,East,Toys,Action Figure,Customer_041,5,356.75,1783.75,978.1,805.65
2023-12-28,North,Electronics,Laptop,Customer_100,4,701.17,2804.68,1630.72,1173.96
2023-12-28,North,Groceries,Coffee,Customer_028,10,626.73,6267.3,3849.91,2417.39
2023-12-28,North,Electronics,Laptop,Customer_109,1,499.9,499.9,320.4,179.5
2023-12-28,North,Clothing,Sneakers,Customer_095,5,641.96,3209.8,1851.36,1358.44
2023-12-29,West,Clothing,T-Shirt,Customer_112,5,553.0,2765.0,1836.49,928.51
2023-12-29,East,Clothing,T-Shirt,Customer_050,6,606.19,3637.14,2318.88,1318.26
2023-12-29,North,Furniture,Office Chair,Customer_063,10,134.12,1341.2,879.23,461.97
2023-12-29,South,Electronics,Laptop,Customer_059,10,384.7,3847.0,2191.81,1655.19
2023-12-29,South,Clothing,Sneakers,Customer_040,4,430.35,1721.4,935.26,786.14
2023-12-29,West,Toys,Doll,Customer_043,9,518.25,4664.25,3580.36,1083.89
2023-12-29,South,Toys,Action Figure,Customer_056,6,518.54,3111.24,1961.45,1149.79
2023-12-30,North,Furniture,Bookshelf,Customer_043,9,783.49,7051.41,3682.21,3369.2
2023-12-30,South,Furniture,Office Chair,Customer_017,1,634.55,634.55,471.77,162.78
2023-12-30,West,Clothing,T-Shirt,Customer_060,4,779.17,3116.68,2067.17,1049.51
2023-12-30,West,Clothing,Hat,Customer_076,3,654.08,1962.24,1422.23,540.01
2023-12-30,South,Clothing,T-Shirt,Customer_008,6,582.77,3496.62,2067.93,1428.69
2023-12-30,South,Electronics,Laptop,Customer_056,7,156.52,1095.64,651.89,443.75
2023-12-30,East,Toys,Building Blocks,Customer_002,11,500.56,5506.16,3407.35,2098.81
2023-12-30,South,Groceries,Coffee,Customer_032,9,26.44,237.96,166.27,71.69
2023-12-30,South,Clothing,Jeans,Customer_076,3,733.04,2199.12,1540.35,658.77
2023-12-30,East,Clothing,Jeans,Customer_097,5,54.9,274.5,149.32,125.18
2023-12-31,East,Clothing,Sneakers,Customer_078,7,60.37,422.59,265.42,157.17
2023-12-31,West,Clothing,Jacket,Customer_054,7,9.58,67.06,40.06,27.0
2023-12-31,East,Groceries,Cereal,Customer_091,2,597.76,1195.52,757.85,437.67
2023-12-31,South,Clothing,Jacket,Customer_099,9,290.84,2617.56,1407.57,1209.99
2023-12-31,West,Clothing,T-Shirt,Customer_005,3,333.06,999.18,747.49,251.69
2023-12-31,South,Toys,Building Blocks,Customer_021,4,71.47,285.88,193.14,92.74
2023-12-31,West,Groceries,Snacks,Customer_070,4,66.56,266.24,179.56,86.68
2023-12-31,West,Furniture,Bookshelf,Customer_106,10,710.16,7101.6,3977.64,3123.96
2023-12-31,East,Groceries,Cereal,Customer_001,10,724.32,7243.2,4081.23,3161.97
2024-01-01,North,Groceries,Cereal,Customer_012,1,331.78,331.78,241.87,89.91
2024-01-01,West,Toys,Board Game,Customer_034,8,287.11,2296.88,1441.13,855.75
2024-01-01,West,Furniture,Desk,Customer_007,8,324.89,2599.12,1531.93,1067.19
2024-01-01,East,Groceries,Rice,Customer_071,7,738.79,5171.53,3091.29,2080.24
2024-01-02,South,Electronics,Monitor,Customer_006,8,312.4,2499.2,1735.18,764.02
2024-01-02,North,Groceries,Olive Oil,Customer_020,2,789.42,1578.84,847.67,731.17
2024-01-02,South,Electronics,Smartphone,Customer_071,9,189.41,1704.69,1097.64,607.05
2024-01-02,North,Groceries,Cereal,Customer_073,2,661.51,1323.02,712.8,610.22
2024-01-02,East,Furniture,Sofa,Customer_092,7,280.75,1965.25,1004.19,961.06
2024-01-02,East,Groceries,Coffee,Customer_115,3,520.24,1560.72,1190.1,370.62
2024-01-02,North,Electronics,Headphones,Customer_054,3,65.99,197.97,108.85,89.12
2024-01-02,South,Toys,Board Game,Customer_077,4,297.68,1190.72,742.14,448.58
2024-01-02,East,Groceries,Rice,Customer_065,5,242.37,1211.85,923.85,288.0
2024-01-02,South,Toys,Building Blocks,Customer_090,4,736.8,2947.2,1542.37,1404.83
2024-01-03,South,Furniture,Bookshelf,Customer_038,4,504.66,2018.64,1139.62,879.02
2024-01-03,North,Groceries,Coffee,Customer_024,11,778.83,8567.13,6315.43,2251.7
2024-01-03,South,Electronics,Laptop,Customer_030,3,276.98,830.94,522.65,308.29
2024-01-03,East,Furniture,Table,Customer_093,10,201.48,2014.8,1018.02,996.78
2024-01-03,West,Groceries,Olive Oil,Customer_001,4,551.71,2206.84,1480.21,726.63
